Entity,Code,Year,Low-carbon energy (% equivalent primary energy)
CIS (EI),,1980,5.339706
CIS (EI),,1981,5.5523324
CIS (EI),,1982,5.4382935
CIS (EI),,1983,5.652319
CIS (EI),,1984,6.4757123
CIS (EI),,1985,6.9467564
CIS (EI),,1986,6.8948927
CIS (EI),,1987,7.198351
CIS (EI),,1988,7.4539742
CIS (EI),,1989,7.277389
CIS (EI),,1990,7.204251
CIS (EI),,1991,7.3964753
CIS (EI),,1992,7.8446584
CIS (EI),,1993,8.634455
CIS (EI),,1994,8.977571
CIS (EI),,1995,9.415942
CIS (EI),,1996,9.424967
CIS (EI),,1997,9.923663
CIS (EI),,1998,9.809598
CIS (EI),,1999,10.451656
CIS (EI),,2000,10.755904
CIS (EI),,2001,10.962073
CIS (EI),,2002,10.748191
CIS (EI),,2003,10.678884
CIS (EI),,2004,10.852927
CIS (EI),,2005,10.83376
CIS (EI),,2006,10.529554
CIS (EI),,2007,10.594909
CIS (EI),,2008,10.039374
CIS (EI),,2009,10.75888
CIS (EI),,2010,10.4065895
CIS (EI),,2011,9.888503
CIS (EI),,2012,9.797289
CIS (EI),,2013,10.182624
CIS (EI),,2014,10.032128
CIS (EI),,2015,10.484517
CIS (EI),,2016,10.695091
CIS (EI),,2017,10.815991
CIS (EI),,2018,10.465384
CIS (EI),,2019,10.708904
CIS (EI),,2020,11.586434
CIS (EI),,2021,11.495936
CIS (EI),,2022,10.855514
CIS (EI),,2023,10.840839
CIS (EI),,2024,11.045277
Canada,CAN,1965,24.006578
Canada,CAN,1966,25.03715
Canada,CAN,1967,24.465649
Canada,CAN,1968,23.494974
Canada,CAN,1969,24.437141
Canada,CAN,1970,24.02778
Canada,CAN,1971,24.404007
Canada,CAN,1972,25.698626
Canada,CAN,1973,26.303297
Canada,CAN,1974,27.399214
Canada,CAN,1975,26.525728
Canada,CAN,1976,27.203074
Canada,CAN,1977,27.582588
Canada,CAN,1978,29.277914
Canada,CAN,1979,29.84755
Canada,CAN,1980,30.301863
Canada,CAN,1981,32.36191
Canada,CAN,1982,32.317818
Canada,CAN,1983,34.52695
Canada,CAN,1984,34.92821
Canada,CAN,1985,36.326126
Canada,CAN,1986,37.759933
Canada,CAN,1987,37.727222
Canada,CAN,1988,35.95893
Canada,CAN,1989,33.806946
Canada,CAN,1990,35.072273
Canada,CAN,1991,37.165737
Canada,CAN,1992,36.57356
Canada,CAN,1993,37.524097
Canada,CAN,1994,37.898647
Canada,CAN,1995,36.804165
Canada,CAN,1996,37.14495
Canada,CAN,1997,35.694313
Canada,CAN,1998,33.929527
Canada,CAN,1999,34.182045
Canada,CAN,2000,34.14781
Canada,CAN,2001,33.027916
Canada,CAN,2002,33.00256
Canada,CAN,2003,31.5769
Canada,CAN,2004,32.267036
Canada,CAN,2005,33.635056
Canada,CAN,2006,34.42794
Canada,CAN,2007,32.941547
Canada,CAN,2008,33.994125
Canada,CAN,2009,34.42322
Canada,CAN,2010,32.915405
Canada,CAN,2011,33.707077
Canada,CAN,2012,34.1999
Canada,CAN,2013,34.430084
Canada,CAN,2014,33.910732
Canada,CAN,2015,34.214836
Canada,CAN,2016,34.95272
Canada,CAN,2017,35.01443
Canada,CAN,2018,33.869576
Canada,CAN,2019,33.64651
Canada,CAN,2020,35.856915
Canada,CAN,2021,35.088516
Canada,CAN,2022,34.963646
Canada,CAN,2023,33.50757
Canada,CAN,2024,32.61059
Central America (EI),,1965,8.632089
Central America (EI),,1966,9.169167
Central America (EI),,1967,9.883594
Central America (EI),,1968,10.526202
Central America (EI),,1969,11.379841
Central America (EI),,1970,12.239139
Central America (EI),,1971,12.288582
Central America (EI),,1972,12.585919
Central America (EI),,1973,11.963936
Central America (EI),,1974,12.522842
Central America (EI),,1975,11.421916
Central America (EI),,1976,12.77515
Central America (EI),,1977,11.948515
Central America (EI),,1978,14.833288
Central America (EI),,1979,16.605833
Central America (EI),,1980,19.448948
Central America (EI),,1981,21.686563
Central America (EI),,1982,21.518671
Central America (EI),,1983,22.795137
Central America (EI),,1984,24.80185
Central America (EI),,1985,25.853504
Central America (EI),,1986,28.508263
Central America (EI),,1987,27.848227
Central America (EI),,1988,29.59342
Central America (EI),,1989,30.646729
Central America (EI),,1990,30.948334
Central America (EI),,1991,28.807001
Central America (EI),,1992,26.271551
Central America (EI),,1993,26.61387
Central America (EI),,1994,24.302576
Central America (EI),,1995,22.374317
Central America (EI),,1996,24.96223
Central America (EI),,1997,23.210482
Central America (EI),,1998,20.628695
Central America (EI),,1999,24.133295
Central America (EI),,2000,24.410912
Central America (EI),,2001,21.769108
Central America (EI),,2002,22.500504
Central America (EI),,2003,22.4827
Central America (EI),,2004,22.929722
Central America (EI),,2005,24.206879
Central America (EI),,2006,24.102074
Central America (EI),,2007,23.481173
Central America (EI),,2008,24.79353
Central America (EI),,2009,24.645626
Central America (EI),,2010,26.456287
Central America (EI),,2011,25.773012
Central America (EI),,2012,26.955608
Central America (EI),,2013,26.686745
Central America (EI),,2014,26.686481
Central America (EI),,2015,26.20444
Central America (EI),,2016,26.271667
Central America (EI),,2017,27.962503
Central America (EI),,2018,28.609749
Central America (EI),,2019,24.957823
Central America (EI),,2020,31.892794
Central America (EI),,2021,31.028156
Central America (EI),,2022,30.39083
Central America (EI),,2023,26.668772
Central America (EI),,2024,27.344881
Chile,CHL,1965,15.313281
Chile,CHL,1966,15.050102
Chile,CHL,1967,15.070875
Chile,CHL,1968,12.660158
Chile,CHL,1969,13.263416
Chile,CHL,1970,13.4468
Chile,CHL,1971,14.0940895
Chile,CHL,1972,16.43762
Chile,CHL,1973,16.573503
Chile,CHL,1974,18.80232
Chile,CHL,1975,20.896183
Chile,CHL,1976,20.858006
Chile,CHL,1977,21.056215
Chile,CHL,1978,21.101824
Chile,CHL,1979,20.523848
Chile,CHL,1980,21.02336
Chile,CHL,1981,21.658287
Chile,CHL,1982,25.437382
Chile,CHL,1983,26.606537
Chile,CHL,1984,26.5513
Chile,CHL,1985,29.062586
Chile,CHL,1986,30.11446
Chile,CHL,1987,31.030815
Chile,CHL,1988,27.315918
Chile,CHL,1989,20.758652
Chile,CHL,1990,18.080673
Chile,CHL,1991,23.018364
Chile,CHL,1992,27.186602
Chile,CHL,1993,26.38023
Chile,CHL,1994,24.851076
Chile,CHL,1995,24.920815
Chile,CHL,1996,21.549679
Chile,CHL,1997,20.921423
Chile,CHL,1998,17.19609
Chile,CHL,1999,14.537981
Chile,CHL,2000,18.856054
Chile,CHL,2001,21.060808
Chile,CHL,2002,21.83407
Chile,CHL,2003,21.011951
Chile,CHL,2004,18.553965
Chile,CHL,2005,21.082777
Chile,CHL,2006,21.91458
Chile,CHL,2007,18.572256
Chile,CHL,2008,20.64716
Chile,CHL,2009,21.975939
Chile,CHL,2010,18.941454
Chile,CHL,2011,17.671747
Chile,CHL,2012,17.975521
Chile,CHL,2013,18.024372
Chile,CHL,2014,19.519339
Chile,CHL,2015,21.000135
Chile,CHL,2016,19.341196
Chile,CHL,2017,21.426294
Chile,CHL,2018,23.426443
Chile,CHL,2019,22.540928
Chile,CHL,2020,24.873665
Chile,CHL,2021,23.421082
Chile,CHL,2022,26.07927
Chile,CHL,2023,30.346954
Chile,CHL,2024,32.254448
China,CHN,1965,4.0059514
China,CHN,1966,3.7507756
China,CHN,1967,3.5952997
China,CHN,1968,4.1999865
China,CHN,1969,3.5094266
China,CHN,1970,2.8323588
China,CHN,1971,2.889697
China,CHN,1972,3.0379276
China,CHN,1973,3.2165847
China,CHN,1974,3.5301428
China,CHN,1975,3.298475
China,CHN,1976,3.1746593
China,CHN,1977,3.038981
China,CHN,1978,2.5965657
China,CHN,1979,2.831705
China,CHN,1980,3.3573203
China,CHN,1981,3.82948
China,CHN,1982,4.164475
China,CHN,1983,4.544442
China,CHN,1984,4.253431
China,CHN,1985,4.183891
China,CHN,1986,4.086331
China,CHN,1987,4.0079727
China,CHN,1988,4.0717363
China,CHN,1989,4.2086334
China,CHN,1990,4.450452
China,CHN,1991,4.168098
China,CHN,1992,4.1569242
China,CHN,1993,4.530244
China,CHN,1994,5.0768003
China,CHN,1995,5.5845695
China,CHN,1996,5.215234
China,CHN,1997,5.4228168
China,CHN,1998,5.476301
China,CHN,1999,5.258441
China,CHN,2000,5.7310524
China,CHN,2001,6.6400104
China,CHN,2002,6.43078
China,CHN,2003,5.750398
China,CHN,2004,6.0309367
China,CHN,2005,5.9198103
China,CHN,2006,5.905167
China,CHN,2007,6.068463
China,CHN,2008,7.569066
China,CHN,2009,7.239668
China,CHN,2010,7.867758
China,CHN,2011,7.4207935
China,CHN,2012,8.84827
China,CHN,2013,9.320869
China,CHN,2014,10.671811
China,CHN,2015,11.520496
China,CHN,2016,12.642567
China,CHN,2017,13.370806
China,CHN,2018,14.149787
China,CHN,2019,14.951511
China,CHN,2020,15.593378
China,CHN,2021,16.504187
China,CHN,2022,17.544971
China,CHN,2023,17.780252
China,CHN,2024,19.74074
Colombia,COL,1965,10.144765
Colombia,COL,1966,10.013327
Colombia,COL,1967,10.595203
Colombia,COL,1968,11.377842
Colombia,COL,1969,12.50371
Colombia,COL,1970,12.703735
Colombia,COL,1971,13.634856
Colombia,COL,1972,13.095796
Colombia,COL,1973,14.751718
Colombia,COL,1974,14.975293
Colombia,COL,1975,17.952394
Colombia,COL,1976,18.102192
Colombia,COL,1977,17.876112
Colombia,COL,1978,19.64002
Colombia,COL,1979,20.72889
Colombia,COL,1980,21.708374
Colombia,COL,1981,21.107204
Colombia,COL,1982,21.93221
Colombia,COL,1983,20.988117
Colombia,COL,1984,23.129942
Colombia,COL,1985,24.086716
Colombia,COL,1986,26.573864
Colombia,COL,1987,26.474133
Colombia,COL,1988,27.95759
Colombia,COL,1989,28.979801
Colombia,COL,1990,31.201069
Colombia,COL,1991,30.63062
Colombia,COL,1992,23.80165
Colombia,COL,1993,27.368816
Colombia,COL,1994,29.116013
Colombia,COL,1995,28.41556
Colombia,COL,1996,30.151009
Colombia,COL,1997,26.431786
Colombia,COL,1998,25.56455
Colombia,COL,1999,29.999926
Colombia,COL,2000,28.239262
Colombia,COL,2001,28.57212
Colombia,COL,2002,30.439077
Colombia,COL,2003,31.6404
Colombia,COL,2004,31.689388
Colombia,COL,2005,32.782623
Colombia,COL,2006,30.936024
Colombia,COL,2007,31.460014
Colombia,COL,2008,31.2667
Colombia,COL,2009,28.770914
Colombia,COL,2010,27.403812
Colombia,COL,2011,31.370747
Colombia,COL,2012,29.02311
Colombia,COL,2013,26.266777
Colombia,COL,2014,25.307676
Colombia,COL,2015,25.544643
Colombia,COL,2016,24.362503
Colombia,COL,2017,28.787233
Colombia,COL,2018,27.908209
Colombia,COL,2019,26.753754
Colombia,COL,2020,27.110657
Colombia,COL,2021,29.665802
Colombia,COL,2022,28.383904
Colombia,COL,2023,27.397959
Colombia,COL,2024,26.092882
Croatia,HRV,1990,10.902699
Croatia,HRV,1991,18.574337
Croatia,HRV,1992,15.173098
Croatia,HRV,1993,15.263619
Croatia,HRV,1994,18.018705
Croatia,HRV,1995,18.212101
Croatia,HRV,1996,23.55773
Croatia,HRV,1997,17.617416
Croatia,HRV,1998,17.157148
Croatia,HRV,1999,20.219551
Croatia,HRV,2000,18.793608
Croatia,HRV,2001,19.78455
Croatia,HRV,2002,15.939727
Croatia,HRV,2003,14.114472
Croatia,HRV,2004,18.937948
Croatia,HRV,2005,17.569077
Croatia,HRV,2006,16.644176
Croatia,HRV,2007,11.745396
Croatia,HRV,2008,14.469628
Croatia,HRV,2009,18.758879
Croatia,HRV,2010,22.715929
Croatia,HRV,2011,14.713418
Croatia,HRV,2012,16.074078
Croatia,HRV,2013,25.559444
Croatia,HRV,2014,27.249052
Croatia,HRV,2015,21.650604
Croatia,HRV,2016,22.794458
Croatia,HRV,2017,19.345747
Croatia,HRV,2018,25.935795
Croatia,HRV,2019,23.269533
Croatia,HRV,2020,25.033134
Croatia,HRV,2021,28.682543
Croatia,HRV,2022,25.052818
Croatia,HRV,2023,29.586359
Croatia,HRV,2024,27.778172
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0.006551989
Cyprus,CYP,2005,0.0070752236
Cyprus,CYP,2006,0.011951511
Cyprus,CYP,2007,0.05771375
Cyprus,CYP,2008,0.58794963
Cyprus,CYP,2009,0.7729085
Cyprus,CYP,2010,1.0948863
Cyprus,CYP,2011,1.9997485
Cyprus,CYP,2012,2.7710598
Cyprus,CYP,2013,3.680128
Cyprus,CYP,2014,3.3686066
Cyprus,CYP,2015,3.9673636
Cyprus,CYP,2016,3.7939315
Cyprus,CYP,2017,3.750614
Cyprus,CYP,2018,3.9837713
Cyprus,CYP,2019,4.4319463
Cyprus,CYP,2020,6.387985
Cyprus,CYP,2021,7.3875527
Cyprus,CYP,2022,7.765375
Cyprus,CYP,2023,9.266293
Cyprus,CYP,2024,10.795388
Czechia,CZE,1965,1.3235961
Czechia,CZE,1966,1.2382572
Czechia,CZE,1967,1.1335443
Czechia,CZE,1968,0.84098697
Czechia,CZE,1969,0.6583624
Czechia,CZE,1970,0.9022352
Czechia,CZE,1971,0.6062599
Czechia,CZE,1972,0.6307927
Czechia,CZE,1973,0.53623813
Czechia,CZE,1974,0.8929607
Czechia,CZE,1975,0.85553604
Czechia,CZE,1976,0.66339695
Czechia,CZE,1977,0.8738084
Czechia,CZE,1978,0.80169314
Czechia,CZE,1979,0.9941408
Czechia,CZE,1980,1.0741177
Czechia,CZE,1981,0.92960054
Czechia,CZE,1982,0.76209104
Czechia,CZE,1983,0.8451763
Czechia,CZE,1984,1.1186147
Czechia,CZE,1985,1.7906176
Czechia,CZE,1986,3.4948144
Czechia,CZE,1987,5.607739
Czechia,CZE,1988,5.9009027
Czechia,CZE,1989,6.151269
Czechia,CZE,1990,6.9960494
Czechia,CZE,1991,7.393513
Czechia,CZE,1992,7.871865
Czechia,CZE,1993,8.249004
Czechia,CZE,1994,8.848795
Czechia,CZE,1995,8.448432
Czechia,CZE,1996,8.436231
Czechia,CZE,1997,8.591079
Czechia,CZE,1998,9.145273
Czechia,CZE,1999,9.913746
Czechia,CZE,2000,9.500286
Czechia,CZE,2001,10.035668
Czechia,CZE,2002,12.465906
Czechia,CZE,2003,14.921255
Czechia,CZE,2004,15.101232
Czechia,CZE,2005,14.534676
Czechia,CZE,2006,15.104824
Czechia,CZE,2007,15.225222
Czechia,CZE,2008,16.005068
Czechia,CZE,2009,17.69355
Czechia,CZE,2010,18.016365
Czechia,CZE,2011,19.416302
Czechia,CZE,2012,20.930706
Czechia,CZE,2013,22.15543
Czechia,CZE,2014,22.40087
Czechia,CZE,2015,20.95189
Czechia,CZE,2016,19.612413
Czechia,CZE,2017,20.831425
Czechia,CZE,2018,21.479874
Czechia,CZE,2019,22.501015
Czechia,CZE,2020,24.402252
Czechia,CZE,2021,23.595947
Czechia,CZE,2022,24.577967
Czechia,CZE,2023,26.551228
Czechia,CZE,2024,28.31352
Denmark,DNK,1965,0.041782703
Denmark,DNK,1966,0.03820175
Denmark,DNK,1967,0.03652683
Denmark,DNK,1968,0.029362941
Denmark,DNK,1969,0.026798105
Denmark,DNK,1970,0.027436519
Denmark,DNK,1971,0.0290321
Denmark,DNK,1972,0.027509788
Denmark,DNK,1973,0.028433492
Denmark,DNK,1974,0.031253476
Denmark,DNK,1975,0.027746633
Denmark,DNK,1976,0.022804108
Denmark,DNK,1977,0.030578714
Denmark,DNK,1978,0.03477827
Denmark,DNK,1979,0.040656235
Denmark,DNK,1980,0.053181943
Denmark,DNK,1981,0.06106782
Denmark,DNK,1982,0.06778265
Denmark,DNK,1983,0.14279726
Denmark,DNK,1984,0.14447299
Denmark,DNK,1985,0.15508708
Denmark,DNK,1986,0.26400515
Denmark,DNK,1987,0.35184935
Denmark,DNK,1988,0.5424869
Denmark,DNK,1989,0.84167045
Denmark,DNK,1990,1.2036245
Denmark,DNK,1991,1.3905741
Denmark,DNK,1992,1.949155
Denmark,DNK,1993,2.2609122
Denmark,DNK,1994,2.0341423
Denmark,DNK,1995,2.2090013
Denmark,DNK,1996,2.0933995
Denmark,DNK,1997,3.227925
Denmark,DNK,1998,4.456286
Denmark,DNK,1999,5.143456
Denmark,DNK,2000,6.7593865
Denmark,DNK,2001,7.064914
Denmark,DNK,2002,8.196981
Denmark,DNK,2003,9.054266
Denmark,DNK,2004,11.240494
Denmark,DNK,2005,11.955465
Denmark,DNK,2006,10.242425
Denmark,DNK,2007,11.953178
Denmark,DNK,2008,12.095338
Denmark,DNK,2009,12.843573
Denmark,DNK,2010,14.972631
Denmark,DNK,2011,18.524874
Denmark,DNK,2012,21.23196
Denmark,DNK,2013,21.8564
Denmark,DNK,2014,25.305271
Denmark,DNK,2015,27.024797
Denmark,DNK,2016,26.005054
Denmark,DNK,2017,30.501415
Denmark,DNK,2018,29.379833
Denmark,DNK,2019,30.183018
Denmark,DNK,2020,34.67249
Denmark,DNK,2021,38.80951
Denmark,DNK,2022,40.791603
Denmark,DNK,2023,40.938076
Denmark,DNK,2024,41.722164
Eastern Africa (EI),,1965,15.693134
Eastern Africa (EI),,1966,17.014076
Eastern Africa (EI),,1967,16.004578
Eastern Africa (EI),,1968,15.848537
Eastern Africa (EI),,1969,16.210087
Eastern Africa (EI),,1970,20.698309
Eastern Africa (EI),,1971,16.497898
Eastern Africa (EI),,1972,19.416414
Eastern Africa (EI),,1973,18.778276
Eastern Africa (EI),,1974,22.71256
Eastern Africa (EI),,1975,24.622738
Eastern Africa (EI),,1976,25.42138
Eastern Africa (EI),,1977,28.837307
Eastern Africa (EI),,1978,28.135178
Eastern Africa (EI),,1979,29.566517
Eastern Africa (EI),,1980,26.854027
Eastern Africa (EI),,1981,28.238153
Eastern Africa (EI),,1982,29.611382
Eastern Africa (EI),,1983,29.058714
Eastern Africa (EI),,1984,29.409204
Eastern Africa (EI),,1985,29.17932
Eastern Africa (EI),,1986,28.221748
Eastern Africa (EI),,1987,24.22851
Eastern Africa (EI),,1988,25.080626
Eastern Africa (EI),,1989,24.370295
Eastern Africa (EI),,1990,25.453257
Eastern Africa (EI),,1991,27.224466
Eastern Africa (EI),,1992,25.304619
Eastern Africa (EI),,1993,24.398579
Eastern Africa (EI),,1994,24.450039
Eastern Africa (EI),,1995,24.749449
Eastern Africa (EI),,1996,24.897598
Eastern Africa (EI),,1997,24.65557
Eastern Africa (EI),,1998,29.897604
Eastern Africa (EI),,1999,30.676096
Eastern Africa (EI),,2000,32.443512
Eastern Africa (EI),,2001,32.970554
Eastern Africa (EI),,2002,34.831417
Eastern Africa (EI),,2003,35.697453
Eastern Africa (EI),,2004,34.10935
Eastern Africa (EI),,2005,33.386845
Eastern Africa (EI),,2006,33.87697
Eastern Africa (EI),,2007,34.61566
Eastern Africa (EI),,2008,34.321175
Eastern Africa (EI),,2009,33.86066
Eastern Africa (EI),,2010,34.54621
Eastern Africa (EI),,2011,33.99331
Eastern Africa (EI),,2012,33.692783
Eastern Africa (EI),,2013,32.89189
Eastern Africa (EI),,2014,32.44998
Eastern Africa (EI),,2015,31.802763
Eastern Africa (EI),,2016,30.530235
Eastern Africa (EI),,2017,29.673798
Eastern Africa (EI),,2018,29.815874
Eastern Africa (EI),,2019,29.572865
Eastern Africa (EI),,2020,32.73685
Eastern Africa (EI),,2021,31.929924
Eastern Africa (EI),,2022,32.007313
Eastern Africa (EI),,2023,31.561584
Eastern Africa (EI),,2024,31.872005
Ecuador,ECU,1965,8.031145
Ecuador,ECU,1966,8.736676
Ecuador,ECU,1967,8.897169
Ecuador,ECU,1968,7.8657618
Ecuador,ECU,1969,8.217634
Ecuador,ECU,1970,7.6528296
Ecuador,ECU,1971,7.566767
Ecuador,ECU,1972,7.3231616
Ecuador,ECU,1973,6.6854773
Ecuador,ECU,1974,6.582981
Ecuador,ECU,1975,8.172324
Ecuador,ECU,1976,7.146339
Ecuador,ECU,1977,5.537015
Ecuador,ECU,1978,7.513873
Ecuador,ECU,1979,6.4633446
Ecuador,ECU,1980,6.2651477
Ecuador,ECU,1981,5.042214
Ecuador,ECU,1982,5.272547
Ecuador,ECU,1983,10.385656
Ecuador,ECU,1984,17.61192
Ecuador,ECU,1985,15.084854
Ecuador,ECU,1986,17.637287
Ecuador,ECU,1987,19.51598
Ecuador,ECU,1988,17.825027
Ecuador,ECU,1989,17.742598
Ecuador,ECU,1990,17.295769
Ecuador,ECU,1991,15.92673
Ecuador,ECU,1992,15.683736
Ecuador,ECU,1993,17.698473
Ecuador,ECU,1994,18.393936
Ecuador,ECU,1995,15.267173
Ecuador,ECU,1996,16.502287
Ecuador,ECU,1997,15.246078
Ecuador,ECU,1998,15.100917
Ecuador,ECU,1999,18.298618
Ecuador,ECU,2000,20.573494
Ecuador,ECU,2001,18.73716
Ecuador,ECU,2002,20.06039
Ecuador,ECU,2003,18.571856
Ecuador,ECU,2004,17.818209
Ecuador,ECU,2005,15.750063
Ecuador,ECU,2006,15.434831
Ecuador,ECU,2007,18.627731
Ecuador,ECU,2008,21.548954
Ecuador,ECU,2009,18.011255
Ecuador,ECU,2010,15.137318
Ecuador,ECU,2011,18.274744
Ecuador,ECU,2012,18.909204
Ecuador,ECU,2013,16.518951
Ecuador,ECU,2014,16.450544
Ecuador,ECU,2015,18.755653
Ecuador,ECU,2016,22.60093
Ecuador,ECU,2017,27.195576
Ecuador,ECU,2018,26.235897
Ecuador,ECU,2019,30.381714
Ecuador,ECU,2020,34.623642
Ecuador,ECU,2021,31.037851
Ecuador,ECU,2022,28.426424
Ecuador,ECU,2023,27.974184
Ecuador,ECU,2024,25.357561
Egypt,EGY,1965,5.2670712
Egypt,EGY,1966,5.2738333
Egypt,EGY,1967,6.6432104
Egypt,EGY,1968,9.410135
Egypt,EGY,1969,15.256441
Egypt,EGY,1970,14.377708
Egypt,EGY,1971,15.060623
Egypt,EGY,1972,13.871721
Egypt,EGY,1973,14.658528
Egypt,EGY,1974,15.314545
Egypt,EGY,1975,15.331309
Egypt,EGY,1976,15.104341
Egypt,EGY,1977,15.724626
Egypt,EGY,1978,16.363373
Egypt,EGY,1979,14.476179
Egypt,EGY,1980,12.971745
Egypt,EGY,1981,11.857183
Egypt,EGY,1982,10.910326
Egypt,EGY,1983,9.432597
Egypt,EGY,1984,8.481542
Egypt,EGY,1985,7.765994
Egypt,EGY,1986,7.445945
Egypt,EGY,1987,7.0179377
Egypt,EGY,1988,6.80693
Egypt,EGY,1989,6.9391856
Egypt,EGY,1990,7.097406
Egypt,EGY,1991,6.9793625
Egypt,EGY,1992,6.9645247
Egypt,EGY,1993,7.168096
Egypt,EGY,1994,7.245232
Egypt,EGY,1995,7.133508
Egypt,EGY,1996,6.9465804
Egypt,EGY,1997,6.8348336
Egypt,EGY,1998,6.7498574
Egypt,EGY,1999,6.991505
Egypt,EGY,2000,6.9980617
Egypt,EGY,2001,6.824026
Egypt,EGY,2002,6.4054775
Egypt,EGY,2003,5.5988307
Egypt,EGY,2004,5.316899
Egypt,EGY,2005,5.0728197
Egypt,EGY,2006,4.875579
Egypt,EGY,2007,5.0605507
Egypt,EGY,2008,5.1005898
Egypt,EGY,2009,4.5248094
Egypt,EGY,2010,4.1977415
Egypt,EGY,2011,4.063366
Egypt,EGY,2012,3.9203088
Egypt,EGY,2013,3.909255
Egypt,EGY,2014,3.9126637
Egypt,EGY,2015,4.0617194
Egypt,EGY,2016,3.869806
Egypt,EGY,2017,3.6274722
Egypt,EGY,2018,3.8320756
Egypt,EGY,2019,4.638214
Egypt,EGY,2020,5.968184
Egypt,EGY,2021,5.9075103
Egypt,EGY,2022,5.687224
Egypt,EGY,2023,5.803628
Egypt,EGY,2024,5.778012
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.03016169
Estonia,EST,1996,0.023669971
Estonia,EST,1997,0.03844557
Estonia,EST,1998,0.064285405
Estonia,EST,1999,0.09627783
Estonia,EST,2000,0.33475995
Estonia,EST,2001,0.15419663
Estonia,EST,2002,0.17976718
Estonia,EST,2003,0.21134767
Estonia,EST,2004,0.27796856
Estonia,EST,2005,0.47721928
Estonia,EST,2006,0.58349687
Estonia,EST,2007,0.5681164
Estonia,EST,2008,0.87104774
Estonia,EST,2009,2.7223704
Estonia,EST,2010,4.3801155
Estonia,EST,2011,4.846749
Estonia,EST,2012,5.9997787
Estonia,EST,2013,4.70338
Estonia,EST,2014,5.622078
Estonia,EST,2015,6.6583357
Estonia,EST,2016,6.5080376
Estonia,EST,2017,6.8996964
Estonia,EST,2018,7.798443
Estonia,EST,2019,10.376287
Estonia,EST,2020,15.351766
Estonia,EST,2021,14.29714
Estonia,EST,2022,13.240793
Estonia,EST,2023,14.305354
Estonia,EST,2024,17.946262
Europe,,1965,5.8756433
Europe,,1966,6.1997004
Europe,,1967,5.993363
Europe,,1968,6.0846076
Europe,,1969,5.891131
Europe,,1970,5.908685
Europe,,1971,5.8563266
Europe,,1972,5.913796
Europe,,1973,5.7784595
Europe,,1974,6.2965307
Europe,,1975,6.5761786
Europe,,1976,6.320741
Europe,,1977,7.307524
Europe,,1978,7.4032784
Europe,,1979,7.603451
Europe,,1980,8.038612
Europe,,1981,8.973598
Europe,,1982,9.216981
Europe,,1983,9.901593
Europe,,1984,10.990703
Europe,,1985,12.180759
Europe,,1986,12.284262
Europe,,1987,12.689626
Europe,,1988,13.4554
Europe,,1989,13.314089
Europe,,1990,13.261047
Europe,,1991,13.767071
Europe,,1992,14.490867
Europe,,1993,15.485568
Europe,,1994,15.990957
Europe,,1995,16.302292
Europe,,1996,16.370886
Europe,,1997,17.044151
Europe,,1998,17.166906
Europe,,1999,17.607594
Europe,,2000,17.992695
Europe,,2001,18.184788
Europe,,2002,17.836937
Europe,,2003,17.40062
Europe,,2004,17.861195
Europe,,2005,17.893911
Europe,,2006,17.758436
Europe,,2007,17.889572
Europe,,2008,18.346899
Europe,,2009,19.351654
Europe,,2010,19.502728
Europe,,2011,19.489614
Europe,,2012,20.33248
Europe,,2013,21.157244
Europe,,2014,22.125631
Europe,,2015,22.330263
Europe,,2016,22.05375
Europe,,2017,21.917606
Europe,,2018,22.46798
Europe,,2019,23.019306
Europe,,2020,24.966366
Europe,,2021,24.723013
Europe,,2022,23.868406
Europe,,2023,25.52027
Europe,,2024,26.247755
Europe (EI),,1965,7.288998
Europe (EI),,1966,7.7244473
Europe (EI),,1967,7.597427
Europe (EI),,1968,7.4466705
Europe (EI),,1969,6.989704
Europe (EI),,1970,6.9200826
Europe (EI),,1971,6.9092755
